company,sector,status,tahun_lk,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22
YPAS,basic materials,alive,2022,1.44,0.88,1.19,0.58,2.41,-0.49,-1.17,0.07,0.0,0.0,-0.85,0.11,-0.85,1.37,5.49,7.31,-2.11,564.5,180.6,-298.58,1.12,3.49
YPAS,basic materials,alive,2023,1.72,1.03,0.93,0.53,2.15,2.98,6.41,0.11,0.04,0.02,-6.84,-0.08,-6.83,1.22,4.73,5.14,12.32,518.71,192.23,34.74,0.83,2.23
YULE,financials,alive,2016,0.0,0.0,0.0,0.08,1.09,-2.89,-3.14,0.0,-2.13,-1.36,0.0,0.0,0.0,0.0,0.0,0.0,-6.01,4.43,191.28,-11.81,16.02,0.37
YULE,financials,alive,2017,0.0,0.0,0.0,0.02,1.02,-1.27,-1.3,0.0,-1.66,-3.52,-0.56,0.15,1.99,0.01,0.0,0.0,-2.63,0.75,202.85,-97.34,342.7,1.26
YULE,financials,alive,2018,0.0,0.0,0.0,0.08,1.09,2.89,3.14,0.0,-6.55,14.13,-3.44,-0.38,-3.49,0.0,0.0,0.0,6.41,0.45,204.17,30.42,430.11,0.96
YULE,financials,alive,2019,0.0,0.0,0.0,0.01,1.01,10.9,10.96,0.0,0.82,1.09,2.93,49.77,2.93,0.1,0.0,0.0,25.19,23.02,229.79,11.51,12.6,1.26
ZBRA,industrials,alive,2015,0.43,0.32,0.0,0.79,4.67,-38.67,-185.44,0.04,-0.2,-0.38,0.0,0.0,0.0,0.0,0.0,-3.12,-9.81,25.38,5.29,-7.44,2.88,13.8
ZBRA,industrials,alive,2016,0.22,0.14,0.0,1.76,-1.32,-119.16,156.08,0.01,-0.47,-1.04,0.5,-0.44,0.51,0.75,9.68,-1.1,-14.73,14.22,-9.43,-2.92,3.02,-4.56
ZBRA,industrials,alive,2017,0.12,0.12,0.0,2.38,-0.72,7.03,-5.04,0.13,-0.14,0.02,-1.03,0.3,-1.03,1.98,23.64,-1.58,0.45,18.54,-8.87,95.56,2.32,-4.85
ZBRA,industrials,alive,2018,0.09,0.09,0.0,2.5,-0.67,-8.95,5.9,0.15,-0.02,-0.03,-2.22,0.11,-2.25,3.31,328.82,-1.71,-0.55,20.63,-9.25,-78.18,2.08,-4.65
SHIP,energy,alive,2014,0.55,0.55,0.56,0.37,1.58,12.29,19.42,0.45,0.38,0.29,0.0,0.03,-0.02,0.41,0.0,-3.5,244868779.87,67643.23,1260888922.15,0.0,0.0,0.0
SHIP,energy,alive,2015,0.61,0.61,0.33,0.27,1.37,10.29,14.08,0.46,0.35,0.29,-1.0,-0.23,-0.25,0.36,0.0,-7.69,595730.42,156.02,4231004.58,0.0,0.0,0.0
SHIP,energy,alive,2016,0.41,0.41,1.19,0.51,2.05,4.93,12.33,0.43,0.29,0.35,-1.0,0.15,0.42,0.25,0.0,-1.53,26.83,0.01,217.71,18.56,5.21,2.29
SHIP,energy,alive,2017,0.4,0.4,2.08,0.61,2.56,4.54,16.96,0.44,0.36,0.28,0.66,1.58,1.08,0.33,0.0,-1.93,44.44,0.02,262.08,17.78,3.19,3.01
SHIP,energy,alive,2018,0.35,0.35,1.69,0.58,2.4,4.25,13.7,0.39,0.33,0.21,0.19,0.46,0.1,0.33,0.0,-2.15,52.89,0.02,386.09,17.11,2.56,2.34
SHIP,energy,alive,2019,0.88,0.88,1.36,0.52,2.1,5.92,16.95,0.4,0.33,0.22,0.37,0.34,0.35,0.38,0.0,-19.35,72.56,0.03,428.15,10.54,1.62,1.79
SHIP,energy,alive,2020,0.95,0.95,1.12,0.54,2.18,5.94,17.9,0.44,0.38,0.27,0.25,-0.05,0.17,0.33,0.0,-35.88,90.76,0.03,507.05,6.61,1.31,1.18
SHIP,energy,alive,2021,0.93,0.93,1.36,0.54,2.16,4.62,14.12,0.4,0.33,0.2,-0.13,0.18,-0.09,0.33,0.0,-27.03,78.95,0.04,558.99,12.41,1.84,1.75
SHIP,energy,alive,2022,0.97,0.97,1.48,0.55,2.2,4.75,14.75,0.37,0.3,0.19,0.31,0.33,0.26,0.38,0.0,-65.53,103.31,0.05,700.36,8.52,1.19,1.26
SHIP,energy,alive,2023,1.14,1.14,1.6,0.55,2.21,4.22,13.27,0.33,0.27,0.16,0.0,0.22,-0.01,0.4,0.0,19.66,103.61,0.06,780.99,10.09,1.14,1.34
CASA,financials,alive,2016,0.0,0.0,0.0,0.64,2.76,0.9,2.49,0.0,0.02,0.01,4.84,9.85,10.18,1.07,0.0,0.0,2.92,212.67,117.36,93.15,1.28,2.32
CASA,financials,alive,2017,0.0,0.0,0.0,0.79,4.69,1.17,5.51,0.0,0.01,0.01,1.43,1.51,1.44,1.15,0.0,0.0,7.11,533.36,129.0,30.52,0.41,1.68
CASA,financials,alive,2018,0.0,0.0,0.0,0.55,2.24,0.92,2.06,0.0,0.02,0.02,-0.68,0.33,0.51,0.8,0.0,0.0,2.28,150.97,111.11,135.96,2.05,2.79
CASA,financials,alive,2019,0.0,0.0,0.0,0.79,4.87,0.17,0.96,0.0,0.01,0.0,-0.51,0.5,-0.88,0.5,0.0,0.0,1.12,226.85,116.76,373.21,1.84,3.58
DAYA,consumer non-cyclicals,alive,2015,1.0,0.46,0.4,0.64,2.81,-27.76,-78.09,0.42,-0.11,-0.18,0.0,0.0,0.0,0.0,0.0,879.99,-22.03,120.23,28.21,0.0,0.0,0.0
DAYA,consumer non-cyclicals,alive,2016,1.64,0.98,0.0,0.5,2.0,-12.11,-24.23,0.44,-0.09,-0.1,-0.47,0.23,-0.32,1.46,2.68,4.39,-11.61,114.27,47.91,-16.8,1.71,4.07
DAYA,consumer non-cyclicals,alive,2017,1.57,0.87,0.0,0.56,2.28,-1.44,-3.29,0.46,-0.01,-0.01,-0.85,0.53,-0.84,1.53,2.82,5.3,-1.79,163.11,54.19,-105.59,1.16,3.49
DAYA,consumer non-cyclicals,alive,2018,1.21,0.65,0.0,0.6,2.52,1.26,3.18,0.45,0.0,0.01,-2.2,0.5,-2.31,1.59,2.79,11.16,2.15,226.12,67.51,97.67,0.93,3.11
DAYA,consumer non-cyclicals,alive,2019,0.78,0.28,0.0,0.77,4.31,2.54,10.93,0.34,0.02,0.02,2.56,1.0,2.57,1.92,4.23,-12.13,7.66,452.31,70.1,39.16,0.66,4.28
DAYA,consumer non-cyclicals,alive,2020,0.68,0.32,0.58,0.83,5.9,-6.89,-40.63,0.37,-0.03,-0.06,-3.63,-0.19,-3.63,1.23,2.99,-6.09,-20.17,366.13,49.63,-19.34,1.07,7.86
DAYA,consumer non-cyclicals,alive,2021,0.67,0.26,2.38,0.9,9.58,-7.5,-71.87,0.38,-0.02,-0.05,0.06,0.1,0.06,1.39,3.23,-5.79,-21.36,401.27,29.72,-14.23,0.76,10.23
DAYA,consumer non-cyclicals,alive,2022,0.71,0.29,4.58,0.95,20.2,-5.82,-117.58,0.37,-0.01,-0.03,-0.23,0.2,-0.23,1.69,3.27,-6.9,-16.53,479.89,14.06,-12.83,0.44,15.08
DAYA,consumer non-cyclicals,alive,2023,0.73,0.34,2.44,0.97,39.17,-2.35,-91.94,0.33,0.0,-0.01,-0.6,0.33,-0.6,2.25,4.34,-9.66,-6.69,638.7,7.27,-43.05,0.45,39.61
DPUM,consumer non-cyclicals,alive,2015,4.99,4.26,0.2,0.23,1.3,4.94,6.44,0.21,0.19,0.11,-1.0,1.42,1.17,0.78,4.9,0.96,18.65,175.37,289.6,53.08,5.65,3.42
DPUM,consumer non-cyclicals,alive,2016,3.01,1.68,0.24,0.23,1.3,5.39,7.04,0.2,0.15,0.09,0.17,0.32,0.17,0.59,3.43,2.07,21.78,231.59,309.46,30.07,2.83,2.12
DPUM,consumer non-cyclicals,alive,2017,1.79,0.96,0.45,0.33,1.49,5.08,7.56,0.18,0.15,0.08,0.16,0.33,0.16,0.68,2.69,2.87,25.28,306.86,334.41,11.0,0.91,0.83
DPUM,consumer non-cyclicals,alive,2018,1.7,0.87,0.42,0.33,1.5,0.4,0.6,0.13,0.09,0.01,-0.92,-0.25,-0.92,0.46,1.7,2.2,2.03,230.46,336.83,63.05,0.56,0.38
DPUM,consumer non-cyclicals,alive,2019,4.79,2.44,0.59,0.41,1.7,-18.39,-31.21,-1.0,-1.09,-0.87,-40.51,-0.6,-40.45,0.2,1.73,0.64,-80.2,92.14,256.95,-1.38,1.2,0.43
DPUM,consumer non-cyclicals,alive,2020,4.62,2.05,0.99,0.52,2.1,-25.53,-53.68,-0.89,-1.06,-2.73,0.12,-0.64,0.12,0.08,0.87,0.43,-89.8,32.84,167.3,-0.58,1.58,0.31
DPUM,consumer non-cyclicals,alive,2021,5.92,3.71,1.11,0.55,2.24,-5.73,-12.83,-0.41,-0.56,-0.46,-0.79,0.27,-0.79,0.12,1.34,0.56,-19.06,41.64,148.61,-2.62,1.2,0.34
DPUM,consumer non-cyclicals,alive,2022,4.77,3.51,1.24,0.57,2.35,-3.38,-7.94,-0.04,-0.06,-0.06,-0.43,3.16,-0.43,0.53,6.41,2.54,-10.95,173.37,138.02,-4.57,0.29,0.36
DPUM,consumer non-cyclicals,alive,2023,2.07,1.59,1.39,0.64,2.79,-11.86,-33.05,0.0,-0.09,-0.15,2.11,0.27,2.11,0.72,10.16,4.84,-34.08,220.36,103.11,-1.09,0.17,0.36
IDPR,infrastructures,alive,2015,3.14,2.9,0.12,0.28,1.39,16.48,22.95,0.29,0.21,0.2,-1.0,-0.09,0.21,1.0,0.0,1.85,113.65,575.92,495.12,11.79,2.33,2.71
IDPR,infrastructures,alive,2016,2.62,2.35,0.08,0.28,1.4,7.78,10.88,0.25,0.13,0.12,-0.47,-0.13,-0.47,0.69,8.94,1.71,60.1,502.34,552.23,18.64,2.23,2.03
IDPR,infrastructures,alive,2017,2.7,2.33,0.24,0.34,1.52,6.19,9.43,0.23,0.11,0.1,-0.05,0.17,-0.05,0.69,13.48,1.9,57.03,587.34,604.56,18.41,1.79,1.74
IDPR,infrastructures,alive,2018,2.49,1.74,0.33,0.36,1.57,1.53,2.41,0.21,0.04,0.03,-0.74,-0.22,-0.73,0.49,3.56,1.67,14.7,459.35,608.91,60.54,1.94,1.46
IDPR,infrastructures,alive,2019,2.18,1.41,0.39,0.39,1.65,-0.45,-0.74,0.17,0.02,0.0,-1.3,0.04,-1.11,0.49,2.52,1.75,-4.42,478.51,596.91,-83.26,0.77,0.62
IDPR,infrastructures,alive,2020,1.4,0.94,0.6,0.49,1.97,-25.5,-50.85,-0.35,-0.52,-0.59,42.46,-0.32,107.89,0.37,3.14,3.59,-192.09,325.69,377.73,-1.11,0.66,0.57
IDPR,infrastructures,alive,2021,1.2,0.87,0.74,0.59,2.41,-9.26,-22.49,0.02,-0.12,-0.17,-0.64,0.34,-0.62,0.58,4.21,7.26,-69.23,435.63,307.75,-2.74,0.44,0.62
IDPR,infrastructures,alive,2022,1.27,1.03,0.87,0.59,2.45,-0.48,-1.2,0.14,0.04,0.0,-0.95,0.21,-0.99,0.7,5.18,6.15,-3.71,529.27,309.75,-47.98,0.34,0.57
IDPR,infrastructures,alive,2023,1.14,0.92,0.81,0.61,2.54,2.27,5.83,0.15,0.07,0.03,-6.14,0.22,-26.7,0.8,6.47,11.09,19.06,643.83,327.17,7.29,0.22,0.42
JGLE,consumer cyclicals,alive,2015,1.05,0.9,0.58,0.55,2.23,-5.9,-13.19,0.47,-0.02,-0.7,0.0,0.0,0.0,0.0,0.0,5.51,-13.21,19.0,100.2,0.0,0.0,0.0
JGLE,consumer cyclicals,alive,2016,2.45,2.16,0.49,0.43,1.74,-1.43,-2.49,0.44,0.01,-0.16,-0.81,-0.03,-0.78,0.09,1.04,0.39,-2.53,15.73,101.57,-156.52,25.18,3.9
JGLE,consumer cyclicals,alive,2017,2.05,1.86,0.49,0.42,1.72,0.22,0.37,0.52,0.1,0.03,-1.15,-0.07,-1.15,0.08,1.01,0.43,0.38,14.65,101.24,350.0,9.08,1.31
JGLE,consumer cyclicals,alive,2018,4.11,3.74,0.52,0.41,1.69,-0.42,-0.71,0.54,0.14,-0.06,-2.89,-0.13,-2.89,0.07,0.98,0.26,-0.72,12.77,100.63,-69.44,3.91,0.5
JGLE,consumer cyclicals,alive,2019,3.02,2.66,0.39,0.37,1.58,-3.26,-5.14,0.56,0.04,-0.39,5.83,-0.01,5.87,0.08,0.98,0.39,-4.92,12.6,95.71,-10.16,3.97,0.52
JGLE,consumer cyclicals,alive,2020,2.58,2.23,0.42,0.38,1.62,-3.35,-5.44,0.17,-0.76,-1.26,0.0,-0.69,0.0,0.03,0.57,0.15,-4.93,3.91,90.65,-10.14,12.8,0.55
JGLE,consumer cyclicals,alive,2021,2.16,1.89,0.31,0.36,1.57,-3.33,-5.21,0.15,-0.71,-1.17,-0.09,-0.02,-0.09,0.03,0.58,0.16,-4.49,3.84,86.25,-11.14,13.01,0.58
JGLE,consumer cyclicals,alive,2022,3.48,3.05,0.13,0.3,1.44,-44.33,-63.76,0.48,-0.09,-3.95,6.48,1.21,6.47,0.08,0.8,0.26,-33.58,8.5,52.66,-1.49,5.88,0.95
JGLE,consumer cyclicals,alive,2023,3.62,3.16,0.13,0.3,1.42,-2.56,-3.65,0.74,0.22,-0.27,-0.95,-0.19,-0.95,0.09,0.32,0.22,-1.84,6.85,50.42,-27.17,7.3,0.99
KINO,consumer non-cyclicals,alive,2015,1.62,1.35,0.45,0.45,1.81,8.19,14.82,0.41,0.12,0.07,-1.0,0.08,1.53,1.42,6.35,4.51,184.12,2522.69,1242.73,20.86,1.52,3.09
KINO,consumer non-cyclicals,alive,2016,1.54,1.2,0.4,0.41,1.68,5.5,9.36,0.4,0.07,0.05,-0.31,-0.03,-0.31,1.08,5.55,5.33,126.42,2445.12,1350.31,23.97,1.24,2.24
KINO,consumer non-cyclicals,alive,2017,1.65,1.3,0.28,0.37,1.58,3.41,5.47,0.42,0.06,0.03,-0.39,-0.1,-0.39,0.97,4.61,4.45,77.29,2212.45,1412.58,27.43,0.96,1.5
KINO,consumer non-cyclicals,alive,2018,1.5,1.11,0.27,0.39,1.64,4.18,6.95,0.45,0.07,0.04,0.36,0.14,0.37,1.06,4.36,5.48,105.1,2528.19,1511.34,26.64,1.11,1.85
KINO,consumer non-cyclicals,alive,2019,1.35,1.03,0.42,0.42,1.74,11.08,19.89,0.47,0.09,0.11,2.47,0.3,2.43,1.13,4.62,7.77,364.31,3275.21,1831.54,9.42,1.05,1.87
KINO,consumer non-cyclicals,alive,2020,1.19,0.87,0.74,0.51,2.04,2.16,4.53,0.48,0.05,0.03,-0.78,-0.14,-0.78,0.81,3.36,9.68,79.59,2817.48,1755.24,34.18,0.97,1.55
KINO,consumer non-cyclicals,alive,2021,1.51,1.13,0.73,0.5,2.01,2.02,4.15,0.45,0.03,0.03,-0.05,-0.01,-0.11,0.75,3.37,4.93,75.56,2783.66,1821.54,26.87,0.73,1.11
KINO,consumer non-cyclicals,alive,2022,0.87,0.64,1.58,0.67,3.05,-20.47,-65.3,0.36,-0.21,-0.26,-9.87,-0.09,-10.44,0.72,4.4,-14.69,-669.92,2542.02,1025.87,-2.29,0.6,1.5
KINO,consumer non-cyclicals,alive,2023,0.83,0.62,1.21,0.65,2.87,1.52,4.56,0.42,0.05,0.02,-1.07,0.14,-1.08,0.89,5.43,-11.27,49.32,2895.33,1081.48,25.65,0.44,1.17
MARI,consumer cyclicals,alive,2015,2.05,2.05,0.48,0.44,1.77,20.61,36.5,1.0,0.46,0.32,-0.96,0.07,0.98,0.63,0.0,1.54,70.49,223.18,193.14,0.0,0.0,0.0
MARI,consumer cyclicals,alive,2016,5.28,5.28,0.07,0.17,1.2,20.2,24.31,1.0,0.51,0.38,0.15,0.09,0.32,0.61,0.0,0.88,81.1,212.55,333.61,12.7,4.85,3.09
MARI,consumer cyclicals,alive,2017,4.12,4.12,0.41,0.39,1.63,9.9,17.17,1.0,0.36,0.25,-0.26,0.16,-0.24,0.49,0.0,1.41,59.89,247.56,348.74,21.71,5.25,3.73
MARI,consumer cyclicals,alive,2018,5.51,5.51,0.32,0.33,1.48,1.67,2.59,0.99,0.33,0.17,-0.98,-0.77,-0.84,0.09,0.0,0.26,1.08,5.66,41.66,238.89,45.56,6.19
MARI,consumer cyclicals,alive,2019,3.12,3.11,0.19,0.3,1.44,9.6,14.25,0.97,0.32,0.21,5.01,4.04,5.28,0.43,26.08,1.47,6.49,28.54,45.54,29.28,6.66,4.17
MARI,consumer cyclicals,alive,2020,6.17,6.15,0.34,0.38,1.61,-14.16,-23.33,0.89,-0.3,-0.68,-2.32,-0.51,-2.55,0.22,17.41,0.61,-8.55,13.88,36.65,-10.53,6.49,2.46
MARI,consumer cyclicals,alive,2021,6.94,6.68,0.18,0.26,1.34,-6.0,-11.09,0.98,-0.33,-0.39,-0.56,-0.04,-0.46,0.22,0.48,0.54,-3.76,13.26,33.88,-126.6,35.89,14.05
MARI,consumer cyclicals,alive,2022,11.56,11.56,2.76,0.72,3.52,-7.01,-31.39,0.75,-1.38,-1.45,1.1,-0.02,2.69,0.15,6.16,0.22,-7.91,13.04,25.19,-16.18,9.81,5.08
MARI,consumer cyclicals,alive,2023,5.96,5.96,4.15,0.86,7.36,-9.87,-55.7,0.61,-1.09,-1.19,0.14,0.26,0.03,0.16,5262.65,0.51,-9.01,16.42,16.17,-5.55,3.05,3.09
MKNT,consumer cyclicals,suspended,2019,4.13,2.65,7.74,0.85,6.6,-10.45,-106.18,0.02,-0.01,-0.03,9.69,-0.1,83.94,5.38,14.62,7.98,-15.5,858.94,14.6,-3.23,0.06,3.42
MKNT,consumer cyclicals,suspended,2020,3.7,2.17,8.24,0.91,11.67,-10.18,-115.7,0.02,0.0,-0.02,-0.34,-0.2,-0.48,5.56,14.82,9.71,-10.19,690.51,8.81,-4.91,0.07,5.68
MKNT,consumer cyclicals,suspended,2021,2.89,1.58,13.67,0.96,22.74,-5.26,-103.7,0.02,0.01,-0.02,-0.54,-0.42,-0.45,4.07,9.48,6.55,-4.69,366.69,4.52,-10.66,0.14,11.06
MKNT,consumer cyclicals,suspended,2022,2.24,1.0,-34.13,1.08,-12.64,-6.49,305.74,0.02,0.0,-0.02,0.09,0.01,0.28,4.43,8.93,8.73,-5.1,371.69,-1.67,-9.8,0.13,-29.94
MTRA,infrastructures,suspended,2016,1.69,1.1,0.62,0.52,2.09,3.82,8.01,0.17,0.1,0.04,-0.7,-0.26,-0.62,1.13,4.32,3.14,12.86,319.07,160.52,23.17,0.93,1.86
MTRA,infrastructures,suspended,2017,1.77,1.12,0.61,0.49,1.96,3.82,7.48,0.19,0.1,0.04,0.01,0.05,0.01,0.99,3.03,3.06,12.97,335.42,173.35,23.9,0.92,1.79
MTRA,infrastructures,suspended,2018,1.27,0.89,0.94,0.66,2.92,-6.34,-18.53,0.1,0.0,-0.07,-3.09,0.13,-3.09,0.99,3.57,5.45,-27.14,379.6,146.51,-13.26,0.95,2.46
MTRA,infrastructures,suspended,2019,1.22,0.84,1.01,0.69,3.2,-3.43,-10.99,0.13,0.04,-0.03,-0.47,0.17,-0.47,1.05,3.77,7.23,-14.4,445.82,131.06,-23.47,0.76,2.58
OASA,infrastructures,alive,2015,24.37,23.83,0.0,0.08,1.09,21.04,22.87,0.39,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.0,8.47,70.33,37.05,0.0,0.0,0.0
OASA,infrastructures,alive,2016,104.13,104.13,0.0,0.01,1.01,-2.79,-2.83,0.03,-0.31,-0.2,-1.47,-0.73,-1.47,0.21,46.14,0.14,-3.96,19.3,139.96,-76.26,15.65,2.16
OASA,infrastructures,alive,2017,9.15,8.88,0.0,0.11,1.12,-2.52,-2.83,0.09,-0.09,-0.04,-0.03,3.62,-0.02,0.6,35.39,0.66,-3.86,89.13,136.2,-103.11,4.47,2.92
OASA,infrastructures,alive,2018,168.13,166.76,0.0,0.01,1.01,-1.55,-1.58,0.11,-0.03,-0.03,-0.45,-0.29,-0.45,0.44,19.97,0.48,-2.11,63.66,134.16,-174.41,5.78,2.74
OASA,infrastructures,alive,2019,160.48,157.64,0.0,0.02,1.02,-3.53,-3.6,0.09,-0.2,-0.1,1.21,-0.26,1.2,0.35,25.1,0.36,-4.66,47.06,129.48,-90.13,8.92,3.24
OASA,infrastructures,alive,2020,410.24,406.22,0.0,0.01,1.01,-1.0,-1.01,0.29,-1.44,-0.39,-0.72,-0.93,-0.72,0.03,1.34,0.03,-1.31,3.38,129.42,-280.92,108.91,2.84
OASA,infrastructures,alive,2021,7.08,7.08,0.0,0.94,15.75,0.58,9.17,0.39,0.23,0.38,-3.77,1.81,-3.78,0.03,9.18,0.02,3.63,9.51,39.58,232.78,88.84,21.35
OASA,infrastructures,alive,2022,0.14,0.14,0.0,0.73,3.73,1.72,6.4,0.87,0.13,0.11,-0.78,10.96,2.38,0.16,0.0,-0.35,0.8,6.43,12.47,868.75,108.1,55.73
OASA,infrastructures,alive,2023,8.17,8.17,0.0,0.12,1.14,0.39,0.44,0.66,-0.17,0.06,-0.41,0.08,-0.42,0.08,0.0,0.14,0.47,6.96,105.15,291.49,19.7,1.3
POWR,infrastructures,alive,2015,1.95,1.67,1.47,0.66,2.98,7.72,23.04,0.34,0.24,0.15,-1.0,0.01,-0.05,0.58,15.04,6.6,74.01,0.04,321.22,0.0,0.0,0.0
POWR,infrastructures,alive,2016,5.02,4.51,0.89,0.52,2.1,8.09,17.03,0.34,0.2,0.19,0.16,0.01,0.3,0.47,12.48,2.09,85.9,0.03,504.55,14.96,2.82,2.55
POWR,infrastructures,alive,2017,4.0,3.58,0.84,0.52,2.07,8.01,16.56,0.37,0.28,0.19,0.04,0.03,0.03,0.43,10.89,2.42,89.3,0.04,539.13,14.56,2.76,2.41
POWR,infrastructures,alive,2018,5.52,4.83,0.84,0.51,2.04,5.93,12.12,0.38,0.26,0.14,-0.22,0.01,-0.26,0.44,9.6,1.98,69.88,0.04,576.5,12.74,1.75,1.54
POWR,infrastructures,alive,2019,6.68,5.92,0.82,0.5,2.01,8.72,17.51,0.38,0.28,0.19,0.43,0.03,0.44,0.45,8.48,1.89,99.83,0.04,570.0,10.02,1.93,1.75
POWR,infrastructures,alive,2020,7.74,6.99,0.81,0.5,2.0,5.75,11.52,0.41,0.27,0.16,-0.32,-0.21,-0.34,0.36,6.74,1.26,67.73,0.03,587.95,10.48,1.68,1.21
POWR,infrastructures,alive,2021,9.28,8.4,0.78,0.49,1.95,6.67,12.98,0.29,0.28,0.18,0.19,0.11,0.21,0.38,8.19,1.16,80.46,0.03,619.93,7.64,1.34,0.99
POWR,infrastructures,alive,2022,9.9,8.74,0.78,0.49,1.95,5.08,9.89,0.27,0.24,0.13,-0.17,0.07,-0.2,0.4,7.15,1.08,67.07,0.03,678.22,9.84,1.3,0.97
POWR,infrastructures,alive,2023,9.62,8.43,0.7,0.47,1.88,5.74,10.8,0.24,0.23,0.14,0.09,-0.01,0.06,0.4,6.21,1.08,72.99,0.03,675.75,9.73,1.37,1.05
INCF,basic materials,alive,2015,0.99,0.43,1.97,0.68,3.14,1.16,3.69,0.17,0.06,0.01,0.0,0.0,0.0,0.0,0.0,-233.02,3.42,260.3,92.87,0.0,0.0,0.0
INCF,basic materials,alive,2016,1.14,0.5,1.91,0.68,3.12,1.33,4.2,0.15,0.06,0.01,0.19,0.19,0.2,1.04,2.24,10.88,4.06,310.65,96.74,120.2,1.57,5.04
INCF,basic materials,alive,2017,0.84,0.47,2.6,0.75,4.07,0.65,2.65,0.13,0.05,0.01,-0.36,0.26,-0.36,1.11,2.92,-8.2,2.6,392.02,98.18,73.85,0.49,1.96
INCF,basic materials,alive,2018,1.02,0.89,2.07,0.72,3.57,0.83,3.0,0.1,0.05,0.01,0.19,0.3,0.18,1.32,6.66,97.14,3.09,511.06,103.07,89.32,0.54,2.68
INCF,basic materials,alive,2019,0.89,0.76,2.04,0.68,3.16,-0.9,-2.86,0.11,0.07,-0.01,-1.94,-0.27,-1.94,1.07,10.84,-16.2,-2.92,372.45,102.03,-17.12,0.13,0.49
INCF,basic materials,alive,2020,1.98,1.68,2.3,0.71,3.43,-1.39,-4.8,0.16,0.08,-0.02,0.6,-0.46,0.61,0.61,5.18,1.66,-4.68,200.67,97.53,-16.24,0.38,0.78
INCF,basic materials,alive,2021,1.62,1.35,2.65,0.73,3.73,0.14,0.51,0.15,0.1,0.0,-1.11,0.26,-1.11,0.71,5.07,2.32,0.51,252.79,99.68,541.18,1.09,2.77
INCF,basic materials,alive,2022,1.09,0.9,1.56,0.67,3.19,-0.23,-0.75,0.15,0.09,0.0,-2.47,-0.12,-2.48,0.64,4.34,12.02,-0.75,222.81,100.29,-76.0,0.26,0.57
INCF,basic materials,alive,2023,0.95,0.78,1.6,0.63,3.04,0.18,0.54,0.19,0.12,0.0,-1.73,-0.37,-1.71,0.44,3.05,-14.25,0.55,140.61,101.37,90.91,0.36,0.49
WSBP,basic materials,alive,2015,0.41,0.39,0.57,0.69,3.26,7.72,25.12,0.16,0.14,0.13,0.0,0.0,0.0,0.0,0.0,-1.85,400415.76,3166637.93,1593696.92,0.0,0.0,0.0
WSBP,basic materials,alive,2016,1.71,1.66,0.45,0.46,1.85,4.62,8.57,0.22,0.21,0.13,-1.0,0.78,0.9,0.52,25.6,1.4,24.08,178.94,280.92,23.05,3.1,1.98
WSBP,basic materials,alive,2017,1.52,1.41,0.68,0.51,2.04,6.7,13.67,0.27,0.22,0.14,0.58,0.51,0.58,0.5,9.45,1.78,37.95,269.49,277.55,10.75,1.51,1.47
WSBP,basic materials,alive,2018,1.4,1.09,0.69,0.48,1.93,7.25,14.0,0.23,0.21,0.14,0.1,0.13,0.1,0.53,3.99,2.75,41.86,303.48,299.01,8.98,1.24,1.26
WSBP,basic materials,alive,2019,1.62,1.36,0.99,0.5,1.99,4.99,9.91,0.21,0.17,0.11,-0.27,-0.07,-0.27,0.48,3.14,2.01,30.58,283.26,308.58,9.94,1.07,0.99
WSBP,basic materials,alive,2020,0.55,0.42,-8.79,1.1,-9.83,-49.92,490.48,-0.02,-0.73,-1.94,-6.32,-0.7,-6.32,0.18,1.81,-0.66,-162.64,83.89,-33.16,-1.68,3.27,-8.26
WSBP,basic materials,alive,2021,0.44,0.37,-2.11,1.4,-2.48,-28.24,69.94,0.22,-0.77,-1.41,-0.55,-0.38,-0.55,0.18,1.38,-0.25,-73.72,52.35,-105.4,-1.55,2.18,-1.08
WSBP,basic materials,alive,2022,0.34,0.29,-2.03,1.35,-2.84,11.33,-32.13,0.15,-0.17,0.33,-1.35,0.49,-1.35,0.32,3.73,-0.48,25.64,78.23,-79.78,3.71,1.21,-1.19
WSBP,basic materials,alive,2023,0.63,0.54,-5.06,1.15,-6.73,0.14,-0.95,-0.01,-0.41,0.0,-1.0,-0.28,-0.99,0.29,5.02,-1.54,0.12,27.27,-12.18,416.67,1.83,-4.11
PBSA,infrastructures,alive,2015,1.84,1.44,0.01,0.5,2.0,23.37,46.81,0.23,0.2,0.18,0.0,0.0,0.0,0.0,0.0,3.07,5530000.0,29922610.76,11808226.79,0.0,0.0,0.0
PBSA,infrastructures,alive,2016,2.56,2.47,0.05,0.35,1.53,14.58,22.36,0.15,0.12,0.1,-1.0,0.33,-0.3,1.58,12.33,2.84,82.38,846.35,368.39,15.66,1.52,3.5
PBSA,infrastructures,alive,2017,3.53,3.33,0.04,0.26,1.36,11.48,15.58,0.23,0.17,0.15,-0.22,-0.5,-0.22,0.75,14.11,1.18,64.39,420.04,413.16,27.18,4.17,4.24
PBSA,infrastructures,alive,2018,4.29,3.96,0.0,0.18,1.22,6.65,8.14,0.2,0.09,0.12,-0.54,-0.43,-0.54,0.48,7.29,1.0,29.49,239.13,362.2,23.94,2.95,1.95
